text_es,translation
"Sí; pero con precaución. ¡Qué espectáculo ver a esos pequeños pillos de la ciudad, tan listos, tan cautelosos y tan prevenidos, asomarse a la ventana! Cuatro, diez, cuarenta, doscientos... Todos pisoteando el grano; deleitándose con la espiga en la mano, silbando de alegría, discutiendo y empujándose con desconfianza... dejando tras de sí una estela de suciedad en los tejados y mordisqueando las salchichas.","Bai; baina kontuz. ¡Zein ikuskizun ederra hiriko gaztetxo horiek, hain argiak, hain zuhurrak eta hain mesfidatiak, leihoan agertzen direnean! Lau, hamar, berrogei, berrehun... Guztiak alea zapalduz; alea eskuan gozatuz, pozik kantatuz, eta elkarri bultzaka eta mesfidantzaz eztabaidatuz... Atzean zikinkeria arrastoa utziz eta saltxitxak marruskatuz."
—¿Y ese pañuelo manchado de sangre que lleva ahí? —me atreví a preguntar a mi amigo Casas.,"—Eta zapi hori odolez zikindua, hori? - ausartu nintzen galdetzera nire lagun Casasi."
"El Guerxo escuchaba maravillado el sermón del Bajalta, y quizá más que maravillado, deslumbrado y absorto. Nunca había oído hablar así, y sentía como si alguien lo estirara y lo guiara por un pasillo oscuro. Esperaba que llegara el momento, o el derecho inalienable, o la palabra clave donde pudiera apoyar el pie. Al no ver que llegaba, cansado de esperar, se sentó, y el terrible Quica, que no entendía ni una palabra, se enroscó un cigarrillo con desgana.","El Guerxo entzuten ahoa bete hortz Bajaltaren sermoia, eta agian ahoa bete hortz baino gehiago, txundituta eta liluratuta. Inoiz ez nuen horrela hitz egiten entzun, eta zerbait estutu eta ilunpeko korridore batean gidatuko balu bezala sentitzen nintzen. Espero nuen unea iritsiko zela, edo oinarrizko eskubidea, edo hitz gakoa, non oina jarri ahal izango nuen. Une hori iristen ez zela ikusita, nekatuta zain egoteaz, eseri egin nintzen, eta Quica izugarria, ez zuen hitz bakar bat ere ulertzen, zigarro bat lotzen hasi zen, gogo txarrez."
"Hamlet: No seáis excesivamente efusivos, sino que la prudencia os guíe; que la acción y la palabra estén en armonía, cuidando especialmente de no excederse jamás en la representación natural de la naturaleza, pues forzarla sería contradecir la finalidad del teatro, que desde sus orígenes hasta hoy, ha sido y sigue siendo ofrecerle a la naturaleza un espejo donde pueda contemplarse a sí misma, mostrar la virtud con su propia expresión y el vicio con su propia cara, y revelar la esencia y la forma del tiempo. Excederse de este límite, o quedarse corto, no solo provocará la risa de los ignorantes, sino que también irritará a los más perspicaces, cuyo juicio debéis valorar más que la aprobación del público. He visto a actores esforzarse en obtener aplausos, a veces con un fervor rayano en lo sacrílego, y sin preocuparse por adoptar la actitud propia de cristianos, paganos o turcos, se inflaban y vociferaban de una manera que me hacía creer que algún defecto de la naturaleza les había trastornado el alma, pues imitaban a la humanidad de un modo tan detestable.","Hamlet: Ez izan gehiegizkoak, baizik eta zuhurtziak gidatu zaitzatela; ekintza eta hitza harmonian egon daitezela, batez ere naturaren irudikapena inoiz gainditu gabe, natura behartzea antzerkiaren helburuaren aurka joango litzatekeelako, bere jatorritik gaur egunera arte, naturari bere ispilu bat eskaini baitio, bere burua ikus dezan, bertan, bertutea bere adierazpenarekin eta bekatua bere aurpegiarekin erakutsiz, eta denboraren esentzia eta forma agerian utziz. Muga hori gainditzeak edo motz geratzeak ezjakinen barrea eragingo du, baina baita pertsona argien haserrea ere, horien iritzia publikoaren onespena baino gehiago baloratu behar duzue. Aktoreak ikusi ditut txaloak lortzeko ahaleginean, batzuetan sakrilegioaren ertzean dagoen suhartasunarekin, eta kristau, pagano edo turkiarren jarrera hartu gabe, beren arima nahastu izan balitz bezala, naturaren akats baten ondorioz, modu gaitzesgarrian imitatu dute gizateria."
"Rey Rodolfo, así os lo ordena vuestro rey.","""Rey Rodolfo, hala agintzen dizue zuen erregeak."""
"Es inútil que vengan y digan que el problema feminista es uno que solo puede resolverse mediante la hipocresía, como afirmó Moréas. Es inútil que venga un Catulo Mendès y declare que el problema feminista no puede resolverse de otra manera que no sea mediante la eliminación de todo sacrificio. Es inútil que aquellos que solo ven en la mujer un ser de placer y lujo vengan y nos digan, como Balzac, que el feminismo no tiene razón de ser. Y que ciertos moralistas (?) digan que la única manera de acabar con el feminismo es suprimirlo. No: la solución del problema feminista no reside en la hipocresía, ya que la hipocresía es un camino hacia la aniquilación del estado moral de cada individuo. No reside en la ausencia de todo sacrificio, porque la ausencia de todo sacrificio conduciría inevitablemente a la situación en la que cada persona podría actuar según le pareciera, y por lo tanto, se justificaría que el más fuerte es el que debe prevalecer. No reside en su supresión, porque entonces no necesitaría solución.","Alferrikakoa da esatea arazo feminista hipokrisiaren bidez soilik konpon daitekeela, Moréasek esan zuen bezala. Alferrikakoa da Catulo Mendès etortzea eta esatea arazo feminista ezin dela konpondu sakrifizio guztiak ezabatzea ez den beste modu batean. Alferrikakoa da plazerra eta luxua den emakume bat soilik ikusten dutenek, Balzac-ek bezala, esatea feminismoak ez duela zentzurik. Eta moralistek esatea feminismoa ezabatzea dela arazo feminista amaitzeko modu bakarra. Ez: arazo feministaren konponbidea ez dago hipokrisian, hipokrisia norberaren moral egoera suntsitzeko bidea baita. Ez dago sakrifizio guztien absentzian, sakrifizio guztien absentziak bakoitzak nahi duen moduan jokatzea ekarriko bailuke, eta beraz, indartsuenak nagusitu behar duela justifikatuko litzateke. Eta ez dago ezabatzean, orduan ez bailuke konponbiderik beharko."
"IV Animó la jactancia del invitado el hospitalario albergue. Allí pasaron la noche. Y Eliezer, al alba del nuevo día, ya se prepara, pidiendo permiso para emprender el camino de regreso. Se apesaduma la madre de que quiera partir tan pronto.","IV. Gonbidatuak etxejabearen harrotasuna piztu zuen. Han igaro zuten gaua. Eliezer, egunsenti berriaren etorrerarekin, prestatzen hasi zen, bidean abiatzeko baimena eskatuz. Amak atsekabez hartu zuen hain goiz alde egin nahi izatea."
"Vecina segunda. Deberían haberla visto esta tarde, cuando salió de casa de la peluquera, con su gran pañuelo floreado y su falda de volantes que se sujetaba para enseñar los encajes de punto. Parecía un pequeño barco de guerra de tres mástiles.","Auzokidea bigarrena. Arratsaldean ikusi behar zuten, ile-apaindegitik atera zenean, bere zapia eta gona bolantezkoa, enkaje puntuzko xehetasunak erakusteko gerrian bildua zeramatzala. Gerra-ontzi txiki bat zirudien, hiru mastako gerra-ontzia."
"sino que es una enfermedad crónica, la necesidad de opio. Será una muerte, y será por mi propio derecho.","Baina ez bada gaixotasun kronikoa, opioaren beharra izango da. Heriotza izango da, eta nire eskubidez izango da."
"Hamlet... Salí de mi camarote envuelto en mi capa de marino. En la oscuridad, busqué a tientas. Y mi deseo se cumplió. Puse la mano en los pliegues [de la capa] y volví a mi cámara. Mi audacia hizo que olvidara todo temor y escrúpulo: rompí los sellos de su más grave orden. Y allí, Horacio (¡o real intriga!), encontré una orden escrita con tinta clara, adornada con distintos pretextos: la gran preocupación por el bienestar de Dinamarca, y de Inglaterra, con... ¡cuántas amenazas veladas sobre mi vida! Y me ordenaban que, con diligencia, sin detenerse ni siquiera para afilar el instrumento, me decapitara.","Hamlet... Nire marinelen kapaz bilduta, nire kamarotetik atera nintzen. Iluntasunean, itsumustuka bilatu nuen. Eta nire desioa bete egin zen. Eskua kaparen tolesturetan jarri eta nire kamarara itzuli nintzen. Nire ausardiak beldur eta zalantza guztiak ahaztarazi zizkidan: bere agindu larrienen zigiluak hautsi nituen. Eta han, Horazio (¡benetako jakin-mina!,) tinta argiz idatzitako agindu bat aurkitu nuen, hainbat aitzakia apainekin apainduta: Danimarkaren eta Ingalaterraren ongizateagatik zuen kezka handia, eta... ¡zenbat mehatxu ezkutu nire bizitzaren inguruan! Eta agindu zidaten, arreta handiz, ezta tresna zorrozteko ere ez, burua mozteko."
"Mi amiga y yo nos intercambiábamos miradas de estupefacción, en las que se condensaban toda la lástima y toda la sorpresa que nos causaba aquel macabro atuendo. Al final, ella despidió a las criadas, los demás nos sentamos frente a la enferma y permanecimos contemplándola con devota atención, los ojos llenos de melancolía y los labios cerrados. En medio de aquel silencio, el tic-tac del reloj dorado del aparador se hizo sentir, y no sé por qué me angustió. Me pareció que emitía un sonido fúnebre, que nunca antes había escuchado, y mis rodillas empezaron a temblar.","Nire lagunak eta biok begirada estupefactuak trukatzen genituen, non errukia eta harridura guztia biltzen baitzen, hura izugarri jantzi hark eragiten zigun. Azkenean, neskameak bidali zituen, eta gainerakoak gaixoaren aurrean eseri ginen, begirada arretatsu batekin begiratzen genion, begiak malenkoniatsu eta ezpainak itxita. Isiltasunaren erdian, erloju urre-kolorekoaren tik-tak soinua nabaritu zen apalategian, eta ez dakit zergatik larritu ninduen. Soinu hilezkorra iruditu zitzaidan, inoiz aurretik entzun gabea, eta nire belaunak dardarka hasi ziren."
"La noche favorecía el plan. No soplaba ni una pizca de viento, y la luna en cuarto creciente, velada por una fina capa de nubes, proyectaba una luz tenue en los alrededores del cementerio. El sudario permanecería inmóvil y adquiriría un aspecto inquietante, al tiempo que el tintineo de las cadenas y los lamentos de los buitres se oirían a lo lejos.","Gauak plana laguntzen zuen. Ez zebilen haize txikienik ere, eta ilargia laurden betean, hodei fin batek estalia, argi ahula proiektatzen zuen hilerriaren inguruan. Hil-oihalak mugigabe iraungo zuen eta itxura kezkagarria hartuko zuen, kate-soinuak eta sai arreen uluak urrunetik entzungo ziren bitartean."
"Entonces, el señor Bonosi, que estaba contento y deseaba evitar cualquier inconveniente que pudiera arruinarle su plan, se apresuró a inclinarse ante la dama y a decirle:","Orduan, Bonosi jauna, pozik zegoen eta bere plana zapuztu zezakeen edozein arazo saihestu nahi zuen, eta, horregatik, presaka makurtu zen damaren aurrean eta esan zion:"
Los cazadores volvían a estallar en carcajadas con más entusiasmo que nunca.,Barre-algaraka itzultzen ziren ehiztariak inoiz baino gogo handiagoz.
"Hamlet, no estoy loco, sino que me mareo con el viento del norte-noroeste; cuando sopla del sur, soy capaz de distinguir un halcón de un cernícalo.","Hamlet, ez nago erotuta, baizik eta ipar-mendebaldeko haizeak zorabiatzen nau; hego haizea dabilenean, bele bat eta belatz bat bereizteko gai naiz."
"Es servicial si se lo piden; a las preguntas responde a medias; sabe cómo engañar a los campesinos, lo que le proporciona alguna que otra comida; busca hojas de granada para refrescarse cuando tiene calor; con un pequeño favor, se sube al muro del frontón para indicar por dónde salió la pelota; es valiente, no se amilana ante los desafíos; cuenta con muchas amigas; es ágil tanto de pies como de mente, listo y travieso. Conoce todos los juegos: marro, cama-cuc, salta-caballos, pico en rama, eva, fava, guimbarra, burro, canet y otros.","Baliagarria da eskatzen badiote; galderak erdiz erantzuten ditu; nekazariak engainatzen daki, horrek noizbehinka jatekoa ematen dio; granadaren hostoak bilatzen ditu bero dagoenean freskatzeko; frontoiko hormara igo daiteke mesede txiki baten truke, pilota nondik atera den adierazteko; ausarta da, erronken aurrean dardararik egiten ez duena; lagun asko ditu; azkarra da bai oinetan, bai buruan, listoa eta bihurria. Joko guztiak ezagutzen ditu: marro, cama-cuc, salta-caballos, pico en rama, eva, fava, guimbarra, burro, canet eta beste batzuk."
"Primer bufón. Se lo aseguro, mi señora.","Benetako ergela. Esan egia, andrea."
"Rosa. ¡Algo te tienes que poner! Escucha, escucha... ¿Y si te pusieras la blusa azul de la Merceneta? Es el color que más favorece a las rubias, según dice Pepe. ¡Y cuánto sabe Pepe de cosas, y qué gusto tiene! ¿Habéis visto, chicas, los anillos que lleva? ¿Y qué me decís de su cadena del reloj? ¡Y la elegancia con la que hace jugar el bastón! [(Como quien da golpecitos.)] ¡Flis... flis! ¡Me hace una gracia! ¿Y la manera de expresarse? Oyéndolo se quiere aún más que mirándolo. ¿Cierto, o no, Julia?","Rosa. Zerbait jarri behar duzu! Entzun, entzun... Eta Merceneta blusa urdina jantziko bazenu? Ile horia dutenei ondoen ematen dien kolorea dela dio Pepek. Eta Pepek gauza asko daki eta gustu ona du! Ikusi al duzue, neskak, eraztunak? Eta erlojuaren katea? Eta bastoia nola erabiltzen duen? [Txalo txikiak emanez.] Barregura ematen dit! Eta hitz egiteko modua! Entzute hutsak begiratzeak baino gehiago erakartzen du. Egia al da, edo ez, Julia?"
"Hamlet: Dejadme en paz, si es que podéis.","Hamlet: Utz nazazue bakean, baldin eta ahal baduzue."
"—Te agarraré a latigazos, ya lo verás.","—Zurekin borrokatuko naiz, ikusiko duzu."
"La política es una disciplina práctica; se han de proponer ideales concretos; ha de resolver problemas concretos. Si Cataluña tiene derecho a reclamar la autonomía es porque sabe qué haría con ella, porque cuenta con la cooperación de casi todos sus políticos y con la confianza del pueblo, porque tenía formulado el Estatuto que debería regirla y aún se prepara para revisarlo. ¿Cuántos revolucionarios españoles tienen convencido y redactado un proyecto de nueva Constitución? No tienen derecho a pedir Cortes constituyentes quienes no tengan en cartera una proposición de nueva ley constitucional.","Politika diziplina praktikoa da; ideia zehatzak proposatu behar dira, eta arazo zehatzei irtenbidea eman behar zaie. Kataluniak autonomia aldarrikatzeko eskubidea badu, hori da bertako politikari gehienekin lankidetzan aritzeko eta herritarren konfiantza izateko gai delako, Estatutua zehaztuta duelako eta hori berrikusteko prestatzen ari delako. Zenbat iraultzaile espainiar daude konbentzituta eta proiektu berri baten zirriborroa idatzita? Ez dute eskubiderik konstituzio berri baten lege-proposamena mahai gainean ez dutenek."
"Los emplastes eran como enigmas, como problemas que ni el enfermo ni el tío sabían resolver. Esos emplastes, como tales, solían ser de lo más vulgar, y se debían colocar lo más lejos posible del dolor. Si le dolía la cabeza, se lo ponían en los pies; si le dolían las rodillas, en la nuca. El emplaste debía obrar a distancia, a gran distancia. Incluso, si fuera posible, lo más efectivo sería que lo aplicara, por poderes, un tío lejano, digamos, uno que viviera en América. El emplaste es inagotable; es una especie de homeopatía plástica, y solo los homeópatas y los curanderos, como el tío, que tienen una fe inquebrantable o que creen en la ley de las similitudes, son capaces de resolver esos misterios de las curaciones inexplicables.","Emplastuak enigmak ziren, gaixoak eta osabak konpondu ezin zituzten arazoak. Emplastu horiek, benetan, oso arruntak izaten ziren, eta minetik ahalik eta urrunen jarri behar ziren. Burua minberatuta bazuen, oinetan jartzen zizkioten; belaunak minberatuta bazituen, lepoan. Emplastuak urrunetik jardun behar zuen, oso urrunetik. Are gehiago, posible bazen, eraginkorragoa izango zen urrutiko senide batek, esaterako, Ameriketan bizi zen batek, egitea. Emplastua agortezina da; plastikazko homeopatia moduko bat da, eta soilik homeopatak eta sendalariak, osabak bezala, fedea hautsi gabe dutenak edo antzekotasunaren legean sinesten dutenak dira halako sendabide ulertezinak argitzeko gai."
